"idPedido","prioridad","lonCarga","latCarga","categoria","lonDescarga","latDescarga","startSlot","endSlot","lastDate"
"2108AR199-006",0,-7.98494,43.50688,"M3",-7.38605,43.43062,"14:00","18:00","2022-09-03"
"1607AR221-008",0,-7.60344,43.57418,"M2",-8.68718,42.79257,"14:00","18:00","2022-09-11"
"2108AR126-001",0,-8.016,43.61825,"M3",-7.92137,43.64852,"14:00","18:00","2022-08-16"
"2105AP002-012",0,-7.19818,43.37501,"M1",-7.42524,43.33529,"14:00","18:00","2022-09-11"
"2104AR035-017",0,-7.01594,43.49046,"M3",-8.66138,42.49658,"14:00","18:00","2022-08-24"
"2117AR145-001",0,-8.48067,42.28234,"M2",-7.79445,43.63357,"14:00","18:00","2022-08-26"
"2208AR164-002",0,-7.83434,43.64828,"M1",-8.54626,42.40607,"14:00","18:00","2022-09-01"
"2208AR163-010",0,-7.81945,43.62503,"M1",-8.53328,42.41471,"14:00","18:00","2022-08-27"
"2005AR124-003",0,-7.05319,43.50645,"M2",-8.98756,42.63901,"14:00","18:00","2022-09-02"
"2201AP005-002",0,-4.62276,43.38957,"M2",-7.81873,43.64608,"14:00","18:00","2022-09-04"
"2208AR163-013",0,-7.81791,43.62447,"M1",-8.53328,42.41471,"14:00","18:00","2022-08-30"
"1902AR067-009",0,-5.99425,43.32893,"M2",-8.17061,42.24154,"14:00","18:00","2022-08-17"
"2118AP002-008",0,-8.11627,42.48158,"M1",-7.76615,43.37083,"14:00","18:00","2022-08-29"
"2105AP003-009",0,-7.19852,43.36922,"M1",-7.89731,43.00181,"14:00","18:00","2022-09-03"
"2112AR082-007",0,-8.77316,43.14208,"M3",-7.07116,42.99845,"14:00","18:00","2022-08-24"
"2114AR021-004",0,-8.87356,42.75331,"M3",-8.51539,42.22692,"14:00","18:00","2022-09-09"
"2202AP001-006",0,-5.94613,43.33876,"M1",-7.94197,42.53743,"14:00","18:00","2022-09-07"
"2208AR120-002",0,-7.97781,43.4841,"M1",-8.66796,42.25274,"14:00","18:00","2022-09-07"
"1902AR031-002",0,-5.85502,43.47492,"M2",-8.70748,42.04168,"14:00","18:00","2022-08-25"
"2210AR032-002",0,-8.09162,43.13862,"M1",-8.56845,42.49036,"14:00","18:00","2022-08-08"
"2112AP002-009",0,-8.72479,43.00127,"M2",-7.92076,43.49816,"14:00","18:00","2022-09-13"
"2208AR196-001",0,-8.01791,43.66354,"M1",-8.77405,42.42441,"14:00","18:00","2022-08-27"
"2113AR036-008",0,-8.44326,42.87885,"M3",-7.75485,43.06402,"14:00","18:00","2022-08-11"
"2210AR049-002",0,-8.25825,43.2084,"M1",-8.57532,42.50378,"14:00","18:00","2022-09-06"
"1901AR013-003",0,-5.26253,43.46231,"M2",-7.97594,42.54612,"14:00","18:00","2022-08-02"
"2001AR005-003",0,-5.38467,43.47972,"M3",-8.0058,42.54716,"14:00","18:00","2022-08-03"
"1802AR065-002",0,-5.96231,43.4913,"M3",-7.26496,42.98152,"14:00","18:00","2022-09-12"
"1907AR341-005",0,-7.69184,43.54685,"M2",-8.58959,42.67932,"14:00","18:00","2022-08-17"
"2108AR123-001",0,-8.00817,43.63755,"M3",-7.98832,43.50977,"14:00","18:00","2022-09-04"
"2115AR117-014",0,-8.52417,42.57313,"M3",-8.47149,42.26752,"14:00","18:00","2022-08-26"
"2212AR044-003",0,-8.7593,43.03532,"M1",-8.75521,43.01123,"14:00","18:00","2022-08-05"
"2111AR080-002",0,-8.3695,43.22429,"M3",-6.10209,43.43867,"14:00","18:00","2022-08-15"
"2104AR035-009",0,-7.01341,43.49404,"M3",-8.63542,42.49795,"14:00","18:00","2022-09-04"
"2110AR005-001",0,-8.21117,43.19397,"M3",-7.08667,43.40509,"14:00","18:00","2022-08-07"
"2018AR016-004",0,-8.00324,42.49349,"M3",-8.56504,42.21287,"14:00","18:00","2022-08-13"
"1908AR107-002",0,-7.88769,43.57204,"M2",-8.59097,42.67687,"14:00","18:00","2022-08-08"
"2208AP008-005",0,-7.84835,43.55492,"M1",-8.463,42.17416,"14:00","18:00","2022-08-10"
"2008AR104-001",0,-7.86472,43.69538,"M3",-8.3187,42.16737,"14:00","18:00","2022-08-28"
"2008AR067-001",0,-7.7949,43.70289,"M3",-8.32253,42.15971,"14:00","18:00","2022-09-10"
"2204AP004-001",0,-6.88866,43.51278,"M1",-8.21901,42.17759,"14:00","18:00","2022-08-02"
"2108AR238-001",0,-8.00569,43.50587,"M3",-7.16236,43.49296,"14:00","18:00","2022-09-13"
"2111AR121-004",0,-8.6805,43.13393,"M3",-5.55843,43.45833,"14:00","18:00","2022-08-15"
"2104AR035-004",0,-7.01424,43.49558,"M3",-8.52861,42.40502,"14:00","18:00","2022-08-14"
"2111AR027-001",0,-8.58346,43.23051,"M2",-7.82029,43.67916,"14:00","18:00","2022-08-31"
"1702AR046-001",0,-5.97544,43.3511,"M2",-8.68754,42.79266,"14:00","18:00","2022-08-03"
"2208AP008-008",0,-7.8479,43.56024,"M1",-8.4628,42.17416,"14:00","18:00","2022-08-06"
"1905AP004-003",0,-7.21653,43.36263,"M2",-8.5522,42.23444,"14:00","18:00","2022-09-06"
"2117AR145-010",0,-8.47972,42.27994,"M2",-8.0512,43.54172,"14:00","18:00","2022-08-03"
"1905AP004-008",0,-7.21032,43.35647,"M2",-8.50251,42.3233,"14:00","18:00","2022-08-16"
"2203AR016-013",0,-6.1623,43.49781,"M2",-7.54282,43.621,"14:00","18:00","2022-09-09"
"2002AP005-005",0,-5.97296,43.35202,"M2",-8.64838,42.89877,"14:00","18:00","2022-08-13"
"2002AP004-002",0,-5.9917,43.34747,"M2",-8.64807,42.89901,"14:00","18:00","2022-08-09"
"1808AR366-006",0,-7.72186,43.6328,"M2",-7.84355,42.84903,"14:00","18:00","2022-08-10"
"1905AR211-003",0,-7.21764,43.33533,"M2",-8.56351,42.4309,"14:00","18:00","2022-08-02"
"2200AR008-001",0,-3.23834,43.39473,"M1",-7.85275,42.85337,"14:00","18:00","2022-09-10"
"1902AR031-001",0,-5.85552,43.47591,"M2",-8.78571,42.04961,"14:00","18:00","2022-08-05"
"2104AR027-003",0,-6.90951,43.48957,"M2",-7.91643,43.65526,"14:00","18:00","2022-08-26"
"2110AR056-006",0,-8.00731,43.22291,"M0",-8.03784,42.51018,"14:00","18:00","2022-09-02"
"2014AP008-001",0,-8.69521,42.80116,"M2",-8.38608,43.19341,"14:00","18:00","2022-08-14"
"2108AR046-002",0,-8.20154,43.59021,"M2",-7.78101,43.65953,"14:00","18:00","2022-09-10"
"2204AR020-006",0,-7.06516,43.41811,"M0",-8.036,42.5073,"14:00","18:00","2022-08-26"
"2208AP008-010",0,-7.85157,43.55867,"M1",-8.24617,42.16948,"14:00","18:00","2022-08-01"
"2112AP002-013",0,-8.72106,43.00088,"M2",-7.81974,43.67557,"14:00","18:00","2022-08-12"
"2204AR010-002",0,-7.06845,43.39735,"M2",-7.09811,43.46062,"14:00","18:00","2022-08-14"
"2107AR111-002",0,-7.61846,43.65411,"M3",-8.12226,43.27994,"14:00","18:00","2022-09-12"
"2002AP005-001",0,-5.97485,43.35262,"M2",-8.6481,42.89923,"14:00","18:00","2022-08-30"
"2204AP003-007",0,-6.75822,43.53115,"M2",-7.50879,43.55968,"14:00","18:00","2022-08-15"
"2104AR035-025",0,-7.00408,43.49793,"M3",-8.75981,42.44207,"14:00","18:00","2022-08-14"
"1917AR144-006",0,-8.37093,42.24962,"M2",-8.59733,42.67766,"14:00","18:00","2022-08-12"
"2203AP002-001",0,-6.47014,43.46903,"M2",-7.68422,43.72143,"14:00","18:00","2022-08-24"
"2107AR169-001",0,-7.59346,43.65169,"M3",-7.78444,43.71036,"14:00","18:00","2022-09-08"
"2107AR164-037",0,-7.70686,43.50527,"M3",-8.01757,43.66332,"14:00","18:00","2022-09-06"
"2205AR010-004",0,-7.17206,43.50909,"M2",-7.06335,43.4817,"14:00","18:00","2022-08-29"
"2107AR164-052",0,-7.70864,43.50632,"M3",-8.02273,43.66336,"14:00","18:00","2022-09-13"
"2017AR043-002",0,-8.30766,42.16907,"M2",-8.0586,43.0417,"14:00","18:00","2022-08-19"
"2102AR066-001",0,-5.90424,43.49112,"M3",-8.80788,42.27703,"14:00","18:00","2022-08-04"
"2103AR034-001",0,-6.08744,43.48351,"M3",-8.48281,42.39887,"14:00","18:00","2022-09-01"
"2111AR087-001",0,-8.43263,43.24664,"M3",-6.10005,43.44091,"14:00","18:00","2022-08-24"
"2021AR022-002",0,-7.23921,43.23821,"M3",-8.30524,42.17527,"14:00","18:00","2022-09-05"
"2104AP001-001",0,-6.76192,43.54763,"M2",-8.12828,43.62539,"14:00","18:00","2022-09-10"
"2200AR024-011",0,-3.24595,43.38907,"M2",-7.91499,43.68598,"14:00","18:00","2022-09-08"
"2202AR006-001",0,-5.88173,43.50639,"M2",-7.81969,43.64573,"14:00","18:00","2022-08-15"
"2108AR199-004",0,-7.98948,43.51033,"M3",-7.32994,43.61218,"14:00","18:00","2022-09-03"
"2103AR037-002",0,-6.08333,43.4815,"M3",-8.42642,42.34044,"14:00","18:00","2022-08-08"
"2212AP007-002",0,-9.14161,42.9814,"M1",-8.57049,42.98942,"14:00","18:00","2022-08-23"
"2208AR211-004",0,-8.10761,43.48296,"M1",-8.65638,42.4935,"14:00","18:00","2022-08-28"
"1902AR067-012",0,-5.99482,43.32922,"M2",-8.53942,42.24917,"14:00","18:00","2022-09-03"
"2107AR130-002",0,-7.62028,43.67322,"M3",-8.22864,43.26113,"14:00","18:00","2022-09-06"
"2112AR048-001",0,-9.18879,43.08627,"M3",-3.96243,43.29052,"14:00","18:00","2022-09-07"
"2212AR063-008",0,-8.74241,42.99729,"M1",-8.86236,43.07571,"14:00","18:00","2022-08-04"
"2014AR095-001",0,-8.72101,42.73042,"M3",-8.74123,42.11085,"14:00","18:00","2022-08-07"
"2108AZ064-001",0,-7.8691,43.64558,"M3",-7.08366,43.409,"14:00","18:00","2022-08-25"
"1806AR026-001",0,-7.40856,43.47666,"M2",-7.15211,42.94128,"14:00","18:00","2022-08-02"
"1902AR067-007",0,-5.99389,43.33074,"M2",-8.52979,42.08966,"14:00","18:00","2022-09-07"
"2103AR088-004",0,-6.27885,43.42178,"M1",-7.3834,43.08532,"14:00","18:00","2022-08-22"
"2212AR063-001",0,-8.73711,42.99578,"M1",-8.70586,43.13799,"14:00","18:00","2022-08-02"
"2212AR063-002",0,-8.72336,43.01342,"M1",-8.71489,43.13967,"14:00","18:00","2022-09-06"
"2117AP033-002",0,-8.48058,42.20327,"M2",-7.78825,43.63239,"14:00","18:00","2022-09-06"
"2104AR042-005",0,-7.07947,43.41039,"M3",-8.78133,42.70372,"14:00","18:00","2022-08-05"
"1806AR024-009",0,-7.48762,43.48579,"M0",-7.22792,43.10652,"14:00","18:00","2022-08-06"
"2107AR164-069",0,-7.7062,43.50712,"M3",-8.05412,43.55252,"14:00","18:00","2022-09-05"
"2121AP014-002",0,-7.43604,43.33411,"M1",-7.81528,42.8051,"14:00","18:00","2022-08-07"
"2206AP005-001",0,-7.35715,43.37697,"M1",-8.49001,42.25807,"14:00","18:00","2022-08-22"
"2204AR009-001",0,-7.08314,43.4506,"M2",-7.19624,43.46013,"14:00","18:00","2022-08-18"
"2107AR164-048",0,-7.70909,43.50631,"M3",-8.0289,43.4937,"14:00","18:00","2022-09-07"
"2105AP002-025",0,-7.207,43.36569,"M1",-7.49138,43.0553,"14:00","18:00","2022-08-14"
"2212AR060-001",0,-8.74023,43.01538,"M1",-8.75949,43.0353,"14:00","18:00","2022-09-04"
"2104AR035-023",0,-7.01573,43.49205,"M3",-8.66255,42.49265,"14:00","18:00","2022-08-07"
"2205AZ076-001",0,-7.16358,43.54166,"M1",-8.77824,42.05357,"14:00","18:00","2022-08-15"
"2117AP033-007",0,-8.48376,42.20222,"M2",-7.79153,43.63159,"14:00","18:00","2022-09-11"
"2002AR044-002",0,-5.87859,43.5137,"M2",-8.87512,42.92614,"14:00","18:00","2022-09-09"
"2206AP006-002",0,-7.52149,43.5493,"M1",-8.4886,42.25895,"14:00","18:00","2022-08-09"
"1907AR256-042",0,-7.68832,43.54627,"M2",-8.50514,42.56361,"14:00","18:00","2022-08-22"
"1907AR256-041",0,-7.68848,43.54617,"M2",-8.50658,42.63151,"14:00","18:00","2022-08-27"
"2002AP002-002",0,-5.98369,43.35103,"M2",-8.64796,42.89882,"14:00","18:00","2022-09-03"
"2002AP005-008",0,-5.9713,43.3566,"M2",-8.64823,42.89858,"14:00","18:00","2022-08-26"
"2107AR164-045",0,-7.70937,43.50618,"M3",-8.13013,43.52698,"14:00","18:00","2022-08-26"
"2107AR164-044",0,-7.70947,43.50619,"M3",-8.1301,43.52705,"14:00","18:00","2022-09-06"
"2005AR133-002",0,-7.0558,43.50318,"M3",-8.48518,42.2832,"14:00","18:00","2022-08-11"
"2203AR016-012",0,-6.15997,43.49958,"M1",-8.6992,42.04243,"14:00","18:00","2022-09-03"
"2107AR164-010",0,-7.69919,43.50922,"M3",-8.2295,43.26188,"14:00","18:00","2022-09-09"
"2212AP008-011",0,-8.93669,43.24825,"M1",-8.56106,42.96347,"14:00","18:00","2022-09-08"
"2105AP002-004",0,-7.20743,43.37174,"M1",-7.50497,43.383,"14:00","18:00","2022-08-24"
"1808AR188-020",0,-8.01814,43.55424,"M2",-7.48553,42.9457,"14:00","18:00","2022-08-01"
"2203AR016-002",0,-6.15981,43.49974,"M2",-7.64103,43.60269,"14:00","18:00","2022-08-12"
"2111AR078-004",0,-8.45712,43.24717,"M3",-6.14596,43.49169,"14:00","18:00","2022-09-10"
"2108AR178-001",0,-8.14374,43.52334,"M3",-7.61823,43.586,"14:00","18:00","2022-09-14"
"1908AR260-002",0,-7.86442,43.69671,"M2",-8.59314,42.67674,"14:00","18:00","2022-09-06"
"1912AP008-004",0,-9.06317,42.9961,"M2",-8.59505,42.67883,"14:00","18:00","2022-08-14"
"1908AR260-018",0,-7.86565,43.69631,"M2",-8.594,42.67907,"14:00","18:00","2022-08-11"
"1917AR144-010",0,-8.36834,42.2569,"M2",-8.59606,42.68078,"14:00","18:00","2022-09-12"
"1917AR144-004",0,-8.37785,42.25199,"M2",-8.5972,42.6779,"14:00","18:00","2022-08-04"
"2200AZ018-001",0,-3.39977,43.33234,"M2",-7.81873,43.64608,"14:00","18:00","2022-08-13"
"2116AR049-004",0,-8.7929,42.29684,"M3",-8.78219,42.05867,"20:00","00:00","2022-08-01"
"2115AR117-015",0,-8.51971,42.57104,"M3",-8.4719,42.26811,"20:00","00:00","2022-09-10"
"2114AR090-005",0,-8.83819,42.86354,"M3",-8.7158,42.09206,"20:00","00:00","2022-09-13"
"2202AR010-002",0,-5.80792,43.574,"M2",-8.13189,43.62357,"20:00","00:00","2022-08-16"
"2007AR327-002",0,-7.68695,43.55248,"M2",-8.14235,43.05237,"20:00","00:00","2022-08-22"
"2006AP002-005",0,-7.38923,43.61762,"M2",-8.90983,42.89172,"20:00","00:00","2022-09-04"
"2006AP002-004",0,-7.38164,43.60736,"M2",-8.70436,42.80206,"20:00","00:00","2022-08-19"
"2006AP002-003",0,-7.38799,43.60314,"M2",-8.69086,42.80236,"20:00","00:00","2022-09-08"
"2120AP006-001",0,-7.76321,43.36813,"M1",-7.72979,43.34798,"20:00","00:00","2022-08-28"
"2105AP002-015",0,-7.20445,43.37514,"M1",-7.47902,43.34073,"20:00","00:00","2022-09-11"
"2105AP002-017",0,-7.20135,43.36716,"M1",-7.47978,43.34035,"20:00","00:00","2022-08-12"
"2202AP001-010",0,-5.94949,43.33524,"M1",-8.05626,42.50172,"20:00","00:00","2022-09-13"
"2015AP002-003",0,-8.51249,42.58173,"M2",-8.21231,43.21251,"20:00","00:00","2022-08-08"
"2108AR198-001",0,-8.01025,43.61353,"M3",-7.36186,43.59052,"20:00","00:00","2022-08-27"
"2114AR089-001",0,-8.84666,42.86569,"M3",-8.5874,42.1726,"20:00","00:00","2022-08-19"
"2105AR089-003",0,-7.20911,43.42009,"M3",-8.79826,43.16085,"20:00","00:00","2022-08-13"
"1905AP004-010",0,-7.2036,43.35203,"M2",-8.41513,42.33039,"20:00","00:00","2022-08-26"
"2200AR024-009",0,-3.24491,43.38791,"M2",-8.09683,43.62642,"20:00","00:00","2022-08-03"
"1808AR366-001",0,-7.72031,43.63341,"M2",-7.47572,42.94518,"20:00","00:00","2022-08-29"
"1902AR067-001",0,-5.99301,43.33232,"M2",-8.86248,41.98272,"20:00","00:00","2022-08-02"
"2111AR104-004",0,-8.39912,43.24283,"M3",-5.87006,43.58299,"20:00","00:00","2022-08-26"
"2106AR039-002",0,-7.45416,43.48615,"M3",-8.76093,43.03641,"20:00","00:00","2022-08-13"
"2105AR089-002",0,-7.20538,43.41804,"M3",-8.84511,43.1033,"20:00","00:00","2022-08-17"
"2104AR044-002",0,-7.09737,43.41427,"M3",-8.69539,42.67983,"20:00","00:00","2022-08-06"
"2104AR035-018",0,-7.01448,43.49018,"M3",-8.66147,42.49667,"20:00","00:00","2022-08-04"
"1905AR021-002",0,-7.05472,43.50392,"M2",-8.44199,42.33483,"20:00","00:00","2022-08-20"
"1906AR148-001",0,-7.39633,43.50142,"M2",-8.55271,42.56079,"20:00","00:00","2022-09-13"
"2205AR041-001",0,-7.20311,43.4352,"M0",-8.06361,43.38126,"20:00","00:00","2022-09-14"
"2003AR010-002",0,-6.04375,43.51139,"M2",-8.87592,42.92519,"20:00","00:00","2022-08-04"
"1907AR256-008",0,-7.69509,43.54802,"M2",-8.72167,42.44972,"20:00","00:00","2022-09-04"
"2104AR036-003",0,-7.08959,43.43389,"M3",-8.79866,42.42193,"20:00","00:00","2022-09-03"
"2108AR193-001",0,-8.00816,43.63767,"M3",-7.32476,43.57767,"20:00","00:00","2022-08-04"
"2116AP006-004",0,-8.54272,42.41114,"M2",-7.83751,43.62419,"20:00","00:00","2022-08-24"
"2107AR164-065",0,-7.70707,43.50686,"M3",-8.02323,43.66333,"20:00","00:00","2022-08-04"
"2107AR164-059",0,-7.70764,43.50666,"M3",-8.02559,43.70585,"20:00","00:00","2022-08-02"
"2107AR100-004",0,-7.69127,43.55235,"M3",-8.399,43.24041,"20:00","00:00","2022-08-07"
"2117AR145-009",0,-8.48215,42.27994,"M2",-8.13072,43.52786,"20:00","00:00","2022-08-04"
"2102AR072-002",0,-5.66313,43.48366,"M3",-8.82237,42.26739,"20:00","00:00","2022-08-08"
"1906AR145-010",0,-7.50754,43.4859,"M2",-8.5526,42.56094,"20:00","00:00","2022-08-29"
"2117AP011-007",0,-8.51044,42.26699,"M2",-7.79097,43.62921,"20:00","00:00","2022-08-21"
"2212AR050-003",0,-8.73017,43.0146,"M1",-8.86202,43.03306,"20:00","00:00","2022-08-29"
"2104AR042-012",0,-7.09265,43.40646,"M3",-8.69744,43.03373,"20:00","00:00","2022-09-05"
"2107AR100-015",0,-7.6895,43.54575,"M3",-7.97937,43.00245,"20:00","00:00","2022-08-06"
"2014AP010-001",0,-8.68882,42.78673,"M2",-8.59337,43.20165,"20:00","00:00","2022-08-26"
"2002AP001-002",0,-5.93724,43.3371,"M2",-8.64228,42.74764,"20:00","00:00","2022-08-25"
"2202AP001-013",0,-5.94873,43.33801,"M1",-8.03888,42.51464,"20:00","00:00","2022-09-13"
"2107AR118-004",0,-7.68574,43.55524,"M3",-8.13551,43.12374,"20:00","00:00","2022-08-10"
"2203AR016-014",0,-6.14338,43.49145,"M2",-7.38478,43.63302,"20:00","00:00","2022-08-19"
"2115AR054-005",0,-8.54933,42.53052,"M3",-8.78397,42.05647,"20:00","00:00","2022-08-21"
"1905AR164-001",0,-7.05557,43.50284,"M2",-8.54479,42.42545,"20:00","00:00","2022-08-15"
"2111AR091-001",0,-8.38696,43.20173,"M3",-6.08638,43.55614,"20:00","00:00","2022-08-15"
"2116AR053-001",0,-8.56432,42.35906,"M3",-8.52837,42.14147,"20:00","00:00","2022-08-14"
"2116AR049-013",0,-8.79034,42.29603,"M3",-8.52991,42.13797,"20:00","00:00","2022-08-01"
"2117AP011-008",0,-8.50974,42.26598,"M2",-7.79062,43.62865,"20:00","00:00","2022-09-13"
"2211AR075-001",0,-8.53985,43.096,"M1",-8.56613,42.98725,"20:00","00:00","2022-08-25"
"2117AP040-001",0,-8.36493,42.26969,"M1",-7.70355,43.35758,"20:00","00:00","2022-09-05"
"2108AR252-004",0,-7.98099,43.50404,"M3",-7.1165,43.45767,"20:00","00:00","2022-09-10"
"2108AR208-001",0,-7.9844,43.59716,"M3",-7.38635,43.42976,"20:00","00:00","2022-09-12"
"2208AR163-001",0,-7.82134,43.62468,"M1",-8.50412,42.39786,"20:00","00:00","2022-08-25"
"2114AR090-003",0,-8.83915,42.86234,"M3",-8.583,42.17021,"20:00","00:00","2022-09-02"
"2117AR039-001",0,-8.87324,41.98443,"M2",-7.79383,43.63371,"20:00","00:00","2022-08-22"
"2204AP001-002",0,-6.78202,43.51614,"M2",-7.70223,43.58374,"20:00","00:00","2022-08-02"
"2107AR100-003",0,-7.69238,43.54941,"M3",-8.39978,43.24366,"20:00","00:00","2022-08-19"
"2212AP009-013",0,-8.93796,43.24788,"M1",-8.56348,42.96605,"20:00","00:00","2022-09-14"
"2208AZ150-002",0,-8.02909,43.49389,"M1",-8.56929,42.50847,"20:00","00:00","2022-09-11"
"2212AP008-014",0,-8.93671,43.24305,"M1",-8.56164,42.96371,"20:00","00:00","2022-09-09"
"2202AR010-003",0,-5.80958,43.57499,"M2",-7.74428,43.67718,"20:00","00:00","2022-08-03"
"2208AR163-011",0,-7.81869,43.62481,"M1",-8.52683,42.41951,"20:00","00:00","2022-08-17"
"2107AR100-012",0,-7.68829,43.5463,"M3",-8.56656,43.30742,"20:00","00:00","2022-08-14"
"2108AR129-001",0,-8.008,43.6378,"M3",-7.98131,43.48506,"20:00","00:00","2022-08-05"
"2211AZ086-002",0,-8.58691,43.17473,"M1",-8.58103,42.99082,"20:00","00:00","2022-08-17"
"2202AR002-001",0,-5.82274,43.45945,"M2",-7.82066,43.64711,"20:00","00:00","2022-08-25"
"2108AP001-011",0,-7.7497,43.67717,"M2",-7.93562,43.58468,"20:00","00:00","2022-08-31"
"2210AR049-001",0,-8.25784,43.20883,"M1",-8.57537,42.5037,"20:00","00:00","2022-08-09"
"2209AR049-003",0,-7.96813,43.38853,"M1",-8.56874,42.48984,"20:00","00:00","2022-09-07"
"2208AR120-001",0,-7.97948,43.4837,"M1",-8.66902,42.25211,"20:00","00:00","2022-08-21"
"2210AR049-005",0,-8.2694,43.21006,"M1",-8.57538,42.50419,"20:00","00:00","2022-08-10"
"2210AR049-004",0,-8.27724,43.20976,"M1",-8.57536,42.50402,"20:00","00:00","2022-09-14"
"2108AP001-010",0,-7.75341,43.67478,"M2",-7.93195,43.58353,"20:00","00:00","2022-08-30"
"2212AR044-008",0,-8.75666,43.03131,"M1",-8.83866,43.05205,"20:00","00:00","2022-08-02"
"2210AR046-004",0,-8.21826,43.21428,"M1",-8.57542,42.50354,"20:00","00:00","2022-09-05"
"2210AR004-003",0,-7.99475,43.20738,"M1",-8.56836,42.49026,"20:00","00:00","2022-08-12"
"2210AR052-002",0,-8.15271,43.28588,"M1",-8.57847,42.50752,"20:00","00:00","2022-08-19"
"2210AR032-004",0,-8.08822,43.14953,"M1",-8.57334,42.49766,"20:00","00:00","2022-08-05"
"1808AR366-007",0,-7.7195,43.63368,"M2",-7.83673,42.83004,"20:00","00:00","2022-08-26"
"1900AP001-002",0,-4.38663,43.36522,"M2",-8.00742,42.54563,"20:00","00:00","2022-08-27"
"1907AR236-001",0,-7.62504,43.64878,"M2",-8.67753,42.61722,"20:00","00:00","2022-08-29"
"1908AR129-003",0,-8.10309,43.54139,"M3",-8.10945,42.47723,"20:00","00:00","2022-08-06"
"2013AP004-004",0,-8.73069,42.98493,"M2",-8.46346,43.2607,"20:00","00:00","2022-08-13"
"2002AR077-002",0,-5.88306,43.50836,"M3",-8.22537,42.24441,"20:00","00:00","2022-09-14"
"2013AP004-002",0,-8.72862,42.98876,"M2",-8.53196,43.24295,"20:00","00:00","2022-09-10"
"2212AR044-004",0,-8.76124,43.03575,"M1",-8.75721,43.0076,"20:00","00:00","2022-09-05"
"2107AR149-001",0,-7.62036,43.67231,"M3",-8.23081,43.26281,"20:00","00:00","2022-08-20"
"2018AZ078-002",0,-7.93131,42.35237,"M3",-8.5648,42.21299,"20:00","00:00","2022-09-10"
"2205AR020-001",0,-7.1394,43.47024,"M2",-7.13938,43.48416,"20:00","00:00","2022-08-17"
"2204AR044-003",0,-7.01469,43.50327,"M2",-7.09616,43.46705,"20:00","00:00","2022-08-14"
"2106AR008-007",0,-7.33235,43.44136,"M2",-7.81859,43.64402,"20:00","00:00","2022-08-29"
"2021AR116-003",0,-7.2225,43.23298,"M3",-8.41741,42.19285,"20:00","00:00","2022-08-12"
"2021AR116-004",0,-7.22152,43.23273,"M3",-8.41735,42.19299,"20:00","00:00","2022-08-07"
"1808AR293-001",0,-8.17086,43.54717,"M3",-7.89734,43.00229,"20:00","00:00","2022-08-25"
"2212AR063-009",0,-8.73472,42.99802,"M1",-8.72828,42.9995,"20:00","00:00","2022-09-01"
"2002AP006-001",0,-5.99329,43.34568,"M2",-8.64375,42.90402,"20:00","00:00","2022-09-13"
"2014AP002-002",0,-8.88772,42.74336,"M2",-8.38601,43.19392,"20:00","00:00","2022-09-07"
"2002AP005-007",0,-5.97798,43.35247,"M2",-8.64826,42.89868,"20:00","00:00","2022-08-12"
"2003AR013-002",0,-6.02435,43.46839,"M3",-8.22608,42.2432,"20:00","00:00","2022-09-04"
"2106AR065-020",0,-7.37167,43.59607,"M3",-8.39341,43.31092,"20:00","00:00","2022-09-12"
"2106AR065-010",0,-7.33763,43.59573,"M3",-8.52966,43.30538,"20:00","00:00","2022-09-09"
"2104AR049-003",0,-7.08496,43.41311,"M3",-8.56286,43.0021,"20:00","00:00","2022-08-14"
"2003AR127-001",0,-6.42342,43.54733,"M2",-8.69221,42.80988,"20:00","00:00","2022-09-05"
"2003AR127-002",0,-6.42193,43.54671,"M3",-8.22476,42.2439,"20:00","00:00","2022-08-30"
"2106AR008-009",0,-7.32927,43.44169,"M2",-7.82289,43.64561,"20:00","00:00","2022-09-04"
"2208AP008-002",0,-7.8443,43.55627,"M1",-8.46324,42.17391,"20:00","00:00","2022-08-12"
"2102AR074-005",0,-5.83881,43.46688,"M2",-7.98039,43.38369,"20:00","00:00","2022-08-02"
"2117AR145-005",0,-8.47932,42.28348,"M2",-8.12693,43.52219,"20:00","00:00","2022-09-01"
"2106AR008-006",0,-7.33227,43.44146,"M2",-7.82035,43.64335,"20:00","00:00","2022-08-01"
"2105AR113-001",0,-7.09733,43.46991,"M2",-7.91681,43.65439,"20:00","00:00","2022-09-05"
"2103AR036-001",0,-6.08578,43.48073,"M3",-8.42209,42.33548,"20:00","00:00","2022-08-09"
"2007AR138-001",0,-7.61486,43.65585,"M2",-8.57308,42.78065,"20:00","00:00","2022-08-10"
"2003AR082-001",0,-6.18093,43.48969,"M2",-8.69093,42.80523,"20:00","00:00","2022-09-09"
"1907AR256-006",0,-7.67889,43.55992,"M2",-8.68383,42.61703,"20:00","00:00","2022-09-11"
"2104AR050-003",0,-7.08225,43.41004,"M2",-7.91643,43.65506,"20:00","00:00","2022-08-28"
"2110AR052-002",0,-8.25205,43.17281,"M0",-8.04251,42.50911,"20:00","00:00","2022-08-11"
"2115AR054-003",0,-8.54846,42.5309,"M3",-8.78481,42.05375,"20:00","00:00","2022-08-21"
"2202AP001-015",0,-5.94798,43.33857,"M1",-8.03458,42.51397,"20:00","00:00","2022-08-21"
"2202AP001-014",0,-5.94861,43.33793,"M1",-8.03909,42.51478,"20:00","00:00","2022-08-17"
