"idPedido","prioridad","lonCarga","latCarga","categoria","lonDescarga","latDescarga","startSlot","endSlot","lastDate"
"2003AR010-002",0,-6.04375,43.51139,"M2",-8.87592,42.92519,"20:00","00:00","2022-08-04"
"2108AR193-001",0,-8.00816,43.63767,"M3",-7.32476,43.57767,"20:00","00:00","2022-08-04"
"2003AP002-001",0,-6.16209,43.47433,"M2",-8.87535,42.92504,"20:00","00:00","2022-08-20"
"1906AR062-002",0,-7.37611,43.56411,"M2",-8.31007,42.56564,"20:00","00:00","2022-08-08"
"2021AR009-003",0,-7.23112,43.24066,"M3",-8.32575,42.17437,"20:00","00:00","2022-09-11"
"2107AR108-005",0,-7.68779,43.54642,"M3",-8.29267,43.27155,"20:00","00:00","2022-08-04"
"2107AR100-004",0,-7.69127,43.55235,"M3",-8.399,43.24041,"20:00","00:00","2022-08-07"
"2014AP001-010",0,-8.75241,42.68598,"M2",-8.55215,43.10907,"20:00","00:00","2022-08-21"
"2203AR016-006",0,-6.14812,43.49403,"M2",-7.64156,43.60284,"20:00","00:00","2022-09-01"
"2102AR072-002",0,-5.66313,43.48366,"M3",-8.82237,42.26739,"20:00","00:00","2022-08-08"
"1906AR145-009",0,-7.51522,43.48504,"M2",-8.55641,42.56318,"20:00","00:00","2022-08-12"
"2104AR042-012",0,-7.09265,43.40646,"M3",-8.69744,43.03373,"20:00","00:00","2022-09-05"
"2107AR100-015",0,-7.6895,43.54575,"M3",-7.97937,43.00245,"20:00","00:00","2022-08-06"
"2208AR102-003",0,-8.01026,43.62597,"M1",-8.5534,42.38125,"20:00","00:00","2022-08-27"
"2115AR054-001",0,-8.548,42.53058,"M3",-8.78458,42.05346,"20:00","00:00","2022-08-09"
"1905AR164-001",0,-7.05557,43.50284,"M2",-8.54479,42.42545,"20:00","00:00","2022-08-15"
"2117AR013-011",0,-8.53293,42.13756,"M2",-7.791,43.63328,"20:00","00:00","2022-09-01"
"2118AP002-009",0,-8.11801,42.48618,"M1",-7.76988,43.36241,"20:00","00:00","2022-09-12"
"2211AR075-001",0,-8.53985,43.096,"M1",-8.56613,42.98725,"20:00","00:00","2022-08-25"
"1907AR441-016",0,-7.69209,43.54983,"M2",-8.59,42.67874,"20:00","00:00","2022-08-09"
"2108AR252-012",0,-7.98381,43.51051,"M3",-7.13881,43.46884,"20:00","00:00","2022-09-04"
"2208AR163-001",0,-7.82134,43.62468,"M1",-8.50412,42.39786,"20:00","00:00","2022-08-25"
"2116AR059-007",0,-8.64513,42.37352,"M3",-8.6712,42.33447,"20:00","00:00","2022-08-21"
"2108AR253-002",0,-7.80073,43.64811,"M3",-7.08815,43.40872,"20:00","00:00","2022-08-30"
"2211AR067-003",0,-8.51983,43.0499,"M1",-8.8328,42.76324,"20:00","00:00","2022-09-12"
"2117AR039-001",0,-8.87324,41.98443,"M2",-7.79383,43.63371,"20:00","00:00","2022-08-22"
"2103AR038-001",0,-6.09914,43.47352,"M2",-7.83125,43.56258,"20:00","00:00","2022-08-31"
"2107AR100-012",0,-7.68829,43.5463,"M3",-8.56656,43.30742,"20:00","00:00","2022-08-14"
"2009AR054-001",0,-8.14851,43.36715,"M2",-9.01299,43.06924,"20:00","00:00","2022-08-21"
"1907AR256-029",0,-7.69014,43.5528,"M2",-8.5108,42.6309,"20:00","00:00","2022-08-05"
"2108AP001-004",0,-7.75082,43.67443,"M2",-7.92738,43.59048,"20:00","00:00","2022-09-07"
"2105AP003-008",0,-7.19922,43.36968,"M1",-7.89586,43.00234,"20:00","00:00","2022-08-25"
"1918AR015-003",0,-8.17918,42.55044,"M3",-8.04714,42.41662,"20:00","00:00","2022-09-12"
"1808AR366-007",0,-7.7195,43.63368,"M2",-7.83673,42.83004,"20:00","00:00","2022-08-26"
"1803AR020-001",0,-6.08461,43.44158,"M1",-8.14568,42.20732,"20:00","00:00","2022-09-05"
"1901AR002-009",0,-5.58238,43.48451,"M2",-8.00483,42.54863,"20:00","00:00","2022-08-06"
"2105AR104-004",0,-7.20368,43.46347,"M3",-8.7599,43.03976,"20:00","00:00","2022-08-22"
"1907AR227-002",0,-7.63452,43.63371,"M2",-8.67565,42.61773,"20:00","00:00","2022-09-11"
"2002AR077-002",0,-5.88306,43.50836,"M3",-8.22537,42.24441,"20:00","00:00","2022-09-14"
"2013AP004-002",0,-8.72862,42.98876,"M2",-8.53196,43.24295,"20:00","00:00","2022-09-10"
"2010AR086-002",0,-8.21417,43.20128,"M3",-8.32685,42.16045,"20:00","00:00","2022-09-06"
"2014AP010-002",0,-8.68271,42.79293,"M2",-8.51565,43.28935,"20:00","00:00","2022-09-02"
"2200AR015-001",0,-3.22092,43.37149,"M1",-7.7402,42.95158,"20:00","00:00","2022-08-03"
"2102AR027-007",0,-5.59377,43.46786,"M2",-8.24002,43.26283,"20:00","00:00","2022-08-22"
"2121AP026-001",0,-7.44316,43.34972,"M1",-7.75337,42.85741,"20:00","00:00","2022-08-27"
"2021AR116-004",0,-7.22152,43.23273,"M3",-8.41735,42.19299,"20:00","00:00","2022-08-07"
"2212AR063-009",0,-8.73472,42.99802,"M1",-8.72828,42.9995,"20:00","00:00","2022-09-01"
"2110AR027-003",0,-8.29581,43.19363,"M3",-7.09056,43.42187,"20:00","00:00","2022-08-01"
"2105AP002-021",0,-7.21217,43.36812,"M1",-7.41884,43.34191,"20:00","00:00","2022-08-05"
"2001AP001-007",0,-4.97698,43.42745,"M2",-8.90582,42.71682,"20:00","00:00","2022-09-02"
"2208AR164-006",0,-7.84906,43.65045,"M1",-8.5415,42.61744,"20:00","00:00","2022-08-16"
"2104AR035-012",0,-7.0172,43.49574,"M3",-8.62593,42.40579,"20:00","00:00","2022-08-13"
"2002AP005-006",0,-5.9777,43.35198,"M2",-8.6483,42.89873,"20:00","00:00","2022-08-29"
"2002AP004-004",0,-5.98909,43.34659,"M2",-8.64809,42.89908,"20:00","00:00","2022-09-07"
"2106AR065-010",0,-7.33763,43.59573,"M3",-8.52966,43.30538,"20:00","00:00","2022-09-09"
"2003AR127-001",0,-6.42342,43.54733,"M2",-8.69221,42.80988,"20:00","00:00","2022-09-05"
"2107AR164-034",0,-7.70795,43.50546,"M3",-8.00865,43.67582,"20:00","00:00","2022-08-26"
"2108AR110-004",0,-7.88131,43.53839,"M3",-8.00876,43.62527,"20:00","00:00","2022-09-04"
"2106AR008-006",0,-7.33227,43.44146,"M2",-7.82035,43.64335,"20:00","00:00","2022-08-01"
"2105AR113-001",0,-7.09733,43.46991,"M2",-7.91681,43.65439,"20:00","00:00","2022-09-05"
"1907AR256-006",0,-7.67889,43.55992,"M2",-8.68383,42.61703,"20:00","00:00","2022-09-11"
"2104AR050-003",0,-7.08225,43.41004,"M2",-7.91643,43.65506,"20:00","00:00","2022-08-28"
"2115AR054-003",0,-8.54846,42.5309,"M3",-8.78481,42.05375,"20:00","00:00","2022-08-21"
"2121AP007-004",0,-7.46435,43.34076,"M1",-7.71372,43.36041,"20:00","00:00","2022-08-29"
"2121AP007-003",0,-7.46851,43.33858,"M1",-7.71378,43.3605,"20:00","00:00","2022-08-01"
"2001AP001-006",0,-4.94644,43.4355,"M2",-8.90153,42.69987,"20:00","00:00","2022-08-14"
"2212AR061-004",0,-8.73534,42.99936,"M1",-8.74279,43.15002,"20:00","00:00","2022-08-07"
"2110AR027-002",0,-8.29671,43.19416,"M3",-7.08313,43.42208,"20:00","00:00","2022-08-23"
"2200AR035-003",0,-3.97348,43.37213,"M1",-7.94644,42.78263,"20:00","00:00","2022-08-19"
"2107AR130-001",0,-7.62033,43.6724,"M3",-8.22848,43.26039,"20:00","00:00","2022-08-25"
"2021AR117-003",0,-7.22185,43.23276,"M3",-8.3072,42.17728,"20:00","00:00","2022-09-10"
"2115AR138-002",0,-8.58032,42.42563,"M3",-8.44899,42.268,"20:00","00:00","2022-09-08"
"2108AR211-001",0,-7.98147,43.50295,"M3",-7.12868,43.48157,"20:00","00:00","2022-09-14"
"1808AR154-001",0,-7.70428,43.66832,"M2",-7.26496,42.98152,"20:00","00:00","2022-08-28"
"1802AR008-002",0,-5.95892,43.49346,"M3",-7.24832,43.16068,"20:00","00:00","2022-08-01"
"2017AR080-001",0,-8.82187,42.05808,"M1",-7.38696,43.08126,"20:00","00:00","2022-08-25"
"2116AP006-002",0,-8.53328,42.41471,"M2",-7.8385,43.62625,"20:00","00:00","2022-09-13"
"1912AP008-003",0,-9.06338,42.99624,"M2",-8.59494,42.6789,"20:00","00:00","2022-09-02"
"1907AR341-004",0,-7.69145,43.54663,"M2",-8.58965,42.67945,"20:00","00:00","2022-09-03"
"2204AR020-009",0,-7.0641,43.42071,"M2",-7.13269,43.4787,"20:00","00:00","2022-09-04"
"2110AR008-005",0,-8.18553,43.20778,"M2",-7.77976,43.65918,"20:00","00:00","2022-08-20"
"2110AR005-003",0,-8.21153,43.1937,"M3",-7.08969,43.40792,"20:00","00:00","2022-08-12"
"2202AP001-001",0,-5.94976,43.33129,"M1",-8.00154,42.7332,"20:00","00:00","2022-08-25"
"2112AR178-002",0,-8.80034,43.17455,"M3",-7.75643,43.06457,"20:00","00:00","2022-08-14"
"2200AZ005-001",0,-3.95479,43.38379,"M1",-8.00179,42.7313,"20:00","00:00","2022-09-06"
"2005AR131-002",0,-7.05246,43.51121,"M3",-8.48772,42.27322,"20:00","00:00","2022-08-18"
"2005AR125-001",0,-7.05311,43.50705,"M3",-8.48929,42.27443,"20:00","00:00","2022-08-09"
"2204AP004-005",0,-6.89214,43.5145,"M1",-8.84005,42.03762,"20:00","00:00","2022-09-14"
"2107AR164-011",0,-7.71028,43.49809,"M3",-8.22841,43.2617,"20:00","00:00","2022-08-08"
"2105AP002-024",0,-7.2015,43.37703,"M1",-7.48868,43.05388,"20:00","00:00","2022-08-03"
"2112AP002-015",0,-8.71973,43.00307,"M2",-7.8153,43.67271,"20:00","00:00","2022-09-07"
"2117AP011-005",0,-8.50642,42.26856,"M2",-7.79011,43.62915,"20:00","00:00","2022-08-15"
"2201AR006-001",0,-5.28679,43.49982,"M1",-8.00237,42.73302,"20:00","00:00","2022-09-01"
"1908AR260-009",0,-7.86334,43.69581,"M2",-8.59518,42.67882,"20:00","00:00","2022-08-11"
"1912AR072-001",0,-8.95118,43.27506,"M2",-8.59613,42.6789,"20:00","00:00","2022-09-07"
"1917AR144-009",0,-8.36749,42.25247,"M2",-8.59577,42.68084,"20:00","00:00","2022-08-02"
"2201AP001-003",0,-5.38705,43.35259,"M2",-7.82066,43.64711,"20:00","00:00","2022-09-08"
"2115AR120-001",0,-8.43451,42.60867,"M3",-8.26472,42.17281,"00:00","23:59","2022-08-23"
"2115AR117-008",0,-8.52088,42.57453,"M3",-8.47106,42.26741,"00:00","23:59","2022-09-01"
"2114AR093-004",0,-8.72155,42.9214,"M3",-8.27033,42.22855,"00:00","23:59","2022-08-05"
"2204AR007-005",0,-7.00478,43.49711,"M2",-7.36547,43.63935,"00:00","23:59","2022-09-06"
"1921AR011-002",0,-7.38057,43.07335,"M2",-8.59683,42.68078,"00:00","23:59","2022-09-13"
"2208AR164-001",0,-7.83393,43.64748,"M1",-8.54667,42.40712,"00:00","23:59","2022-08-29"
"2118AP002-010",0,-8.11627,42.48158,"M1",-7.77101,43.363,"00:00","23:59","2022-09-05"
"2105AP002-022",0,-7.2068,43.36829,"M1",-7.42082,43.34255,"00:00","23:59","2022-08-08"
"2108AR182-002",0,-7.96338,43.61635,"M3",-7.39088,43.42769,"00:00","23:59","2022-08-06"
"1908AR208-006",0,-7.7988,43.64664,"M2",-8.59297,42.67731,"00:00","23:59","2022-08-18"
"2108AR199-002",0,-8.00683,43.50652,"M3",-7.32304,43.60012,"00:00","23:59","2022-08-23"
"2200AR023-001",0,-3.23987,43.37896,"M1",-7.89462,42.78692,"00:00","23:59","2022-08-02"
"1905AP005-005",0,-7.21111,43.35181,"M2",-8.41496,42.34095,"00:00","23:59","2022-08-05"
"2200AR024-006",0,-3.24561,43.39137,"M2",-8.09603,43.62485,"00:00","23:59","2022-08-24"
"1907AR441-028",0,-7.69045,43.545,"M2",-8.59018,42.67718,"00:00","23:59","2022-09-06"
"1907AR256-007",0,-7.69646,43.54779,"M2",-8.71098,42.45673,"00:00","23:59","2022-08-08"
"2107AR164-020",0,-7.71271,43.50544,"M3",-7.85372,43.47152,"00:00","23:59","2022-09-04"
"2212AR049-002",0,-8.74902,43.02642,"M1",-8.86103,43.02986,"00:00","23:59","2022-08-22"
"2105AR104-008",0,-7.20513,43.46222,"M3",-8.76189,43.03918,"00:00","23:59","2022-08-01"
"2113AR069-001",0,-8.50988,42.78067,"M3",-7.57101,42.09546,"00:00","23:59","2022-08-24"
"2208AR196-002",0,-8.01762,43.66316,"M1",-8.31038,42.56499,"00:00","23:59","2022-09-01"
"1906AR062-004",0,-7.37706,43.56436,"M2",-8.55729,42.56373,"00:00","23:59","2022-08-01"
"2105AR104-007",0,-7.20343,43.46374,"M3",-8.75999,43.03975,"00:00","23:59","2022-08-03"
"2104AR042-014",0,-7.08828,43.40493,"M3",-8.63683,42.74948,"00:00","23:59","2022-09-03"
"2110AR052-003",0,-8.25199,43.17268,"M0",-8.04375,42.50968,"00:00","23:59","2022-08-06"
"2107AR164-025",0,-7.71032,43.50599,"M3",-7.91504,43.5198,"00:00","23:59","2022-09-11"
"2212AP007-004",0,-9.1413,42.9834,"M1",-8.57358,42.99312,"00:00","23:59","2022-09-13"
"2107AR164-050",0,-7.70893,43.50638,"M3",-7.9967,43.56541,"00:00","23:59","2022-08-20"
"1905AR164-004",0,-7.05563,43.50216,"M2",-8.54466,42.42692,"00:00","23:59","2022-08-27"
"2118AP002-004",0,-8.12289,42.48636,"M1",-7.70947,43.36136,"00:00","23:59","2022-08-20"
"2204AP002-001",0,-6.77128,43.51775,"M2",-7.69196,43.59541,"00:00","23:59","2022-09-01"
"2113AP011-001",0,-8.12816,43.04508,"M1",-7.74974,43.36863,"00:00","23:59","2022-08-16"
"2105AR125-001",0,-7.09707,43.47081,"M3",-8.76288,43.03851,"00:00","23:59","2022-08-12"
"2107AR164-055",0,-7.70816,43.50642,"M3",-8.02555,43.70589,"00:00","23:59","2022-09-06"
"2200AR035-005",0,-3.97279,43.37186,"M1",-7.485,42.65912,"00:00","23:59","2022-08-23"
"2107AR100-005",0,-7.69023,43.55275,"M3",-8.39967,43.24062,"00:00","23:59","2022-09-08"
"1907AR441-008",0,-7.69086,43.55038,"M2",-8.58993,42.67905,"00:00","23:59","2022-08-14"
"2108AR169-001",0,-8.0082,43.63748,"M3",-7.68321,43.55567,"00:00","23:59","2022-09-04"
"1907AR256-012",0,-7.69149,43.54807,"M2",-8.67114,42.62142,"00:00","23:59","2022-09-14"
"2008AR074-001",0,-7.72134,43.63118,"M2",-8.7401,43.28817,"00:00","23:59","2022-08-27"
"2102AR072-001",0,-5.66758,43.48479,"M3",-8.62491,42.37918,"00:00","23:59","2022-08-12"
"2107AR187-002",0,-7.68277,43.55054,"M3",-8.12614,43.52589,"00:00","23:59","2022-09-06"
"2107AR189-001",0,-7.59287,43.65072,"M3",-8.12609,43.52647,"00:00","23:59","2022-08-20"
"1902AR047-007",0,-5.95611,43.49199,"M2",-8.75045,42.12065,"00:00","23:59","2022-09-03"
"2211AR067-004",0,-8.5282,43.04841,"M1",-8.70658,42.81543,"00:00","23:59","2022-08-19"
"2116AR014-001",0,-8.79899,42.27006,"M3",-8.44478,42.26576,"00:00","23:59","2022-08-10"
"1902AR067-004",0,-5.99692,43.32991,"M2",-8.53632,42.12827,"00:00","23:59","2022-09-12"
"2105AP002-008",0,-7.20212,43.37491,"M1",-7.42202,43.34179,"00:00","23:59","2022-08-21"
"2016AR017-001",0,-8.58847,42.39979,"M3",-8.74481,42.11181,"00:00","23:59","2022-09-14"
"2112AP002-012",0,-8.72342,42.99953,"M2",-7.82026,43.67773,"00:00","23:59","2022-09-09"
"2212AP009-011",0,-8.93669,43.24825,"M1",-8.56329,42.9671,"00:00","23:59","2022-08-22"
"2212AP008-015",0,-8.93493,43.2462,"M1",-8.56203,42.96378,"00:00","23:59","2022-08-28"
"2103AR072-001",0,-6.02492,43.46728,"M3",-8.52901,42.40479,"00:00","23:59","2022-08-03"
"2112AP002-008",0,-8.7242,43.00021,"M2",-7.91821,43.49906,"00:00","23:59","2022-09-04"
"2103AR089-001",0,-6.1671,43.48976,"M2",-7.83702,43.56371,"00:00","23:59","2022-08-06"
"2103AR088-002",0,-6.28019,43.42224,"M2",-7.83503,43.55998,"00:00","23:59","2022-08-22"
"1906AR164-001",0,-7.44043,43.55959,"M2",-8.69496,42.62211,"00:00","23:59","2022-08-10"
"2107AR108-009",0,-7.68985,43.54555,"M3",-8.16355,43.26914,"00:00","23:59","2022-08-28"
"2203AP002-005",0,-6.45505,43.46387,"M2",-7.63349,43.63639,"00:00","23:59","2022-09-14"
"2112AP002-002",0,-8.71782,43.00258,"M2",-7.91881,43.49353,"00:00","23:59","2022-08-09"
"2108AP001-009",0,-7.75435,43.67592,"M2",-7.93065,43.58596,"00:00","23:59","2022-08-01"
"2209AR040-008",0,-8.07538,43.38098,"M1",-8.56863,42.49072,"00:00","23:59","2022-08-09"
"2012AR117-005",0,-8.77093,43.14351,"M3",-8.25878,42.17116,"00:00","23:59","2022-08-12"
"1907AR341-014",0,-7.6904,43.54507,"M2",-8.58989,42.67932,"00:00","23:59","2022-09-06"
"2210AR040-002",0,-8.14104,43.06909,"M1",-8.57538,42.50327,"00:00","23:59","2022-08-19"
"2209AR040-010",0,-8.05639,43.3767,"M1",-8.56865,42.49079,"00:00","23:59","2022-08-06"
"2014AP010-006",0,-8.68392,42.78383,"M2",-8.1835,43.27488,"00:00","23:59","2022-08-12"
"2113AR036-009",0,-8.443,42.87853,"M3",-7.82464,42.82581,"00:00","23:59","2022-08-18"
"2210AR032-007",0,-8.10876,43.1353,"M1",-8.57451,42.49899,"00:00","23:59","2022-09-05"
"1901AR002-015",0,-5.57994,43.48147,"M2",-8.00474,42.54953,"00:00","23:59","2022-08-29"
"2115AR117-013",0,-8.52087,42.57362,"M3",-8.47143,42.26747,"00:00","23:59","2022-08-15"
"2108AR161-003",0,-7.998,43.51293,"M3",-7.64071,43.60277,"00:00","23:59","2022-09-11"
"2108AR111-002",0,-7.9477,43.51436,"M3",-7.92066,43.64863,"00:00","23:59","2022-08-09"
"2108AR132-005",0,-7.78569,43.68265,"M3",-8.13943,43.52752,"00:00","23:59","2022-08-29"
"2212AR044-002",0,-8.75945,43.03515,"M1",-8.73962,43.10447,"00:00","23:59","2022-09-05"
"2121AP013-003",0,-7.43365,43.33179,"M1",-7.95855,42.86257,"00:00","23:59","2022-09-02"
"2104AR035-014",0,-7.01996,43.49106,"M3",-8.75881,42.4322,"00:00","23:59","2022-09-13"
"2010AR086-004",0,-8.21258,43.21259,"M3",-8.41028,42.18871,"00:00","23:59","2022-08-08"
"2112AR081-001",0,-8.77508,43.14094,"M3",-3.28605,43.40107,"00:00","23:59","2022-08-29"
"2107AR164-024",0,-7.71065,43.50587,"M3",-7.93234,43.58336,"00:00","23:59","2022-08-17"
"2005AR130-003",0,-7.05423,43.50995,"M2",-8.98756,42.63901,"00:00","23:59","2022-08-15"
"2104AR049-007",0,-7.09072,43.4073,"M3",-8.73329,43.0156,"00:00","23:59","2022-08-14"
"2010AR086-005",0,-8.21243,43.21255,"M3",-8.40228,42.18734,"00:00","23:59","2022-08-24"
"2208AR176-001",0,-8.02366,43.70425,"M0",-7.98152,43.38559,"00:00","23:59","2022-08-05"
"2102AR074-006",0,-5.83408,43.46597,"M2",-7.98049,43.38366,"00:00","23:59","2022-09-13"
"2111AR086-001",0,-8.50193,43.22982,"M3",-6.09998,43.44041,"00:00","23:59","2022-08-16"
"2111AR091-002",0,-8.38093,43.19807,"M3",-6.02818,43.48346,"00:00","23:59","2022-09-08"
"1907AR341-003",0,-7.69463,43.54757,"M2",-8.59186,42.67625,"00:00","23:59","2022-08-15"
"2108AR110-010",0,-7.88155,43.53886,"M3",-8.00532,43.61788,"00:00","23:59","2022-08-05"
"2112AP002-001",0,-8.71767,43.00202,"M2",-7.82029,43.67876,"00:00","23:59","2022-08-29"
"1908AR232-006",0,-8.166,43.54185,"M3",-8.01697,42.53954,"00:00","23:59","2022-09-05"
"2102AR074-002",0,-5.84749,43.46406,"M2",-7.81807,43.44271,"00:00","23:59","2022-08-12"
"2113AR062-001",0,-8.59528,42.90003,"M3",-7.75914,42.80374,"00:00","23:59","2022-08-06"
"2013AP004-003",0,-8.72817,42.98866,"M2",-8.48623,43.27657,"00:00","23:59","2022-09-04"
"2204AP004-002",0,-6.89153,43.51331,"M1",-8.21836,42.17452,"00:00","23:59","2022-09-03"
"2108AR110-007",0,-7.88313,43.54081,"M3",-7.97011,43.5006,"00:00","23:59","2022-08-23"
"1908AR213-001",0,-7.8261,43.6286,"M3",-7.5698,42.09593,"00:00","23:59","2022-08-13"
"1908AR222-001",0,-7.81288,43.63718,"M3",-7.56918,42.09578,"00:00","23:59","2022-09-01"
"2203AP001-001",0,-6.47544,43.48235,"M2",-7.66337,43.71431,"00:00","23:59","2022-09-03"
"2204AR020-011",0,-7.06504,43.42328,"M0",-8.0375,42.50812,"00:00","23:59","2022-08-23"
"2107AR164-033",0,-7.70822,43.50539,"M3",-7.82416,43.64601,"00:00","23:59","2022-09-05"
"2105AR113-002",0,-7.09736,43.4696,"M2",-7.91678,43.65419,"00:00","23:59","2022-09-12"
"2003AR099-006",0,-6.19054,43.46277,"M2",-8.69806,42.81183,"00:00","23:59","2022-09-09"
"2110AR008-007",0,-8.21489,43.20343,"M2",-7.77949,43.65736,"00:00","23:59","2022-08-09"
"1908AR107-004",0,-7.88827,43.57236,"M2",-8.59106,42.6768,"00:00","23:59","2022-08-29"
"2200AR024-013",0,-3.24759,43.39258,"M2",-7.94039,43.48503,"00:00","23:59","2022-08-17"
"2007AR138-004",0,-7.62542,43.64879,"M2",-8.57395,42.78101,"00:00","23:59","2022-08-07"
"2111AR121-003",0,-8.68143,43.13395,"M3",-5.55292,43.45909,"00:00","23:59","2022-08-26"
"2108AR251-001",0,-7.91447,43.68444,"M3",-7.15698,43.49126,"00:00","23:59","2022-08-28"
"2104AR028-001",0,-7.04488,43.43239,"M3",-8.69939,42.31292,"00:00","23:59","2022-08-25"
"2107AR166-001",0,-7.63525,43.61818,"M3",-7.93399,43.6476,"00:00","23:59","2022-08-31"
"2121AP010-005",0,-7.46721,43.34134,"M1",-7.71002,43.36131,"00:00","23:59","2022-09-03"
"2111AR097-001",0,-8.41298,43.17894,"M3",-6.04604,43.47644,"00:00","23:59","2022-09-12"
"2202AR004-001",0,-5.88345,43.51159,"M2",-7.82123,43.64701,"00:00","23:59","2022-09-14"
"2108AR110-002",0,-7.8787,43.53931,"M3",-8.13011,43.52724,"00:00","23:59","2022-09-10"
"2208AR128-003",0,-7.96208,43.63967,"M1",-8.66877,42.25291,"00:00","23:59","2022-08-30"
"2102AR074-009",0,-5.84216,43.45776,"M2",-8.02643,43.31786,"00:00","23:59","2022-08-31"
"1905AP004-009",0,-7.21114,43.35598,"M2",-8.51014,42.32167,"00:00","23:59","2022-08-03"
"2113AP007-003",0,-8.59814,42.79182,"M2",-8.01211,43.62544,"00:00","23:59","2022-09-14"
"2102AR074-010",0,-5.83591,43.45718,"M2",-7.83738,43.55707,"00:00","23:59","2022-08-17"
"2111AR088-001",0,-8.38891,43.27723,"M3",-6.10992,43.44706,"00:00","23:59","2022-09-02"
"2108AR051-001",0,-8.20028,43.59347,"M3",-8.00995,43.62597,"00:00","23:59","2022-09-01"
"2103AR019-002",0,-6.0793,43.48371,"M3",-8.4715,42.36948,"00:00","23:59","2022-09-09"
"2105AR101-005",0,-7.14111,43.48112,"M3",-8.86064,43.07008,"00:00","23:59","2022-08-01"
"2105AR100-003",0,-7.13102,43.48629,"M3",-8.95139,43.02767,"00:00","23:59","2022-08-02"
"2209AR040-015",0,-8.06034,43.38262,"M1",-8.5685,42.4904,"00:00","23:59","2022-08-02"
"2108AR212-001",0,-7.98052,43.49034,"M3",-7.12804,43.48163,"00:00","23:59","2022-08-12"
"1907AR340-004",0,-7.69403,43.54932,"M2",-8.58919,42.67972,"00:00","23:59","2022-08-29"
"1815AR125-007",0,-8.49382,42.56187,"M2",-8.04814,42.50467,"00:00","23:59","2022-08-30"
"2107AR164-015",0,-7.71008,43.50263,"M3",-7.83412,43.46333,"00:00","23:59","2022-09-12"
"2204AR020-008",0,-7.06522,43.4208,"M2",-7.13249,43.47931,"00:00","23:59","2022-08-22"
"2116AP009-002",0,-8.55443,42.25189,"M2",-7.8388,43.62589,"00:00","23:59","2022-08-03"
"2117AP033-004",0,-8.47948,42.20279,"M2",-7.78991,43.63222,"00:00","23:59","2022-09-07"
"2107AR164-047",0,-7.70918,43.50626,"M3",-8.15899,43.53611,"00:00","23:59","2022-08-31"
"2201AP004-002",0,-4.74074,43.3836,"M1",-7.9999,42.73107,"00:00","23:59","2022-08-07"
"2201AP004-001",0,-4.7468,43.38364,"M1",-7.99997,42.73105,"00:00","23:59","2022-08-09"
"2002AP003-001",0,-5.98369,43.35103,"M2",-8.64798,42.89887,"00:00","23:59","2022-08-25"
"2204AP005-001",0,-6.68785,43.49647,"M1",-8.78103,42.04504,"00:00","23:59","2022-09-04"
"2204AP003-012",0,-6.77023,43.52934,"M2",-7.42671,43.50254,"00:00","23:59","2022-09-06"
"1907AR256-015",0,-7.69203,43.55035,"M2",-8.52055,42.62035,"00:00","23:59","2022-08-07"
"2108AR107-001",0,-7.9241,43.60947,"M3",-8.11974,43.53638,"00:00","23:59","2022-08-29"
"2104AR038-001",0,-7.06441,43.39352,"M3",-8.7165,42.52726,"00:00","23:59","2022-09-05"
"1907AR256-027",0,-7.6923,43.54911,"M2",-8.51659,42.62563,"00:00","23:59","2022-08-10"
"2102AR050-001",0,-5.81331,43.57237,"M2",-7.97277,43.38977,"00:00","23:59","2022-08-13"
"1721AR064-001",0,-7.19305,42.8295,"M2",-8.62585,42.96159,"00:00","23:59","2022-08-01"
"2201AP003-002",0,-5.51936,43.47528,"M2",-7.82051,43.64743,"00:00","23:59","2022-08-20"
