,idCamion,idPedido,start_date,end_date,tipo
276,A106022A,2114AR021-002,2022-08-04 07:00:00.415708,2022-08-04 11:01:39.540067,Entrega
277,A121837A,2121AP015-003,2022-08-04 10:19:56.745494,2022-08-04 14:24:00.811291,Entrega
278,A103698A,2008AR016-001,2022-08-06 12:30:58.479362,2022-08-06 17:47:24.507208,Entrega
279,A104715D,2204AR020-001,2022-08-09 07:00:00.005758,2022-08-09 09:30:07.487606,Entrega
280,A104887A,2001AP001-005,2022-08-06 07:00:00,2022-08-08 08:00:00,Entrega
281,A121152B,2107AR164-055,2022-08-05 07:00:00.788229,2022-08-05 09:39:15.014572,Entrega
282,A103628A,2113AR062-002,2022-08-02 12:49:02.458103,2022-08-05 08:00:00,Entrega
283,A103698A,2208AR138-002,2022-08-08 07:00:00.507208,2022-08-08 12:32:24.444931,Entrega
284,A104715D,2208AP008-010,2022-08-09 09:30:07.487606,2022-08-09 13:36:01.476089,Entrega
285,A121837B,2202AP001-014,2022-08-06 11:40:22.571953,2022-08-06 18:08:00.947602,Entrega
286,AA9001F,2202AR007-001,2022-08-07 10:23:13.972136,2022-08-09 08:00:00,Entrega
287,A123070B,2107AR164-043,2022-08-04 08:00:00,2022-08-04 10:12:01.050976,Entrega
288,A102966A,2115AR117-012,2022-08-11 15:28:11.170802,2022-08-11 18:19:14.486930,Entrega
289,A115178D,2007AR138-001,2022-08-01 13:25:37.949069,2022-08-01 18:00:39.351521,Entrega
290,AA9001F,2105AR090-001,2022-08-10 07:00:00,2022-08-10 11:39:23.942389,Entrega
291,A101602A,1907AR341-014,2022-08-08 11:28:36.139998,2022-08-08 16:28:18.978371,Entrega
292,A101602A,2104AR035-004,2022-08-10 07:00:00.978371,2022-08-10 12:40:50.493981,Entrega
293,A104715D,2015AR093-006,2022-08-09 13:36:01.476089,2022-08-09 16:34:15.206988,Entrega
294,AA9001F,2111AR088-001,2022-08-10 11:39:23.942389,2022-08-10 15:56:36.873690,Entrega
295,A121837B,2108AZ064-001,2022-08-08 07:00:00.947602,2022-08-08 10:45:11.334310,Entrega
296,A115178D,2205AR010-002,2022-08-01 18:00:39.351521,2022-08-03 14:00:00,Entrega
297,A127898A,2111AR087-002,2022-08-04 11:08:43.431015,2022-08-04 16:13:38.768543,Entrega
298,A103451F,1806AR026-001,2022-08-06 11:05:09.497994,2022-08-06 13:50:08.638815,Entrega
299,A129921A,2112AR082-007,2022-08-08 13:27:15.766149,2022-08-08 17:17:18.202532,Entrega
300,A116776A,2107AR164-018,2022-08-05 11:04:04.202286,2022-08-05 14:39:45.567213,Entrega
301,A103761A,2207AP007-002,2022-08-06 12:29:40.573636,2022-08-08 08:00:00,Entrega
302,A108122A,2209AR049-006,2022-08-08 08:00:00,2022-08-08 11:45:48.754978,Entrega
303,A115178D,2121AP012-003,2022-08-04 07:00:00,2022-08-04 09:52:32.088993,Entrega
304,A103628A,2105AP002-025,2022-08-05 08:00:00,2022-08-05 11:14:28.197276,Entrega
305,A103761A,2011AR111-002,2022-08-10 07:00:00,2022-08-10 11:31:36.981863,Entrega
306,A127810A,2200AZ018-001,2022-08-12 07:00:00.509299,2022-08-12 16:59:46.365428,Entrega
307,AA9001C,2210AR049-004,2022-08-07 12:31:29.707007,2022-08-07 16:27:51.683913,Entrega
308,A115178D,2111AR027-001,2022-08-04 09:52:32.088993,2022-08-04 13:13:51.603680,Entrega
309,A103761A,2111AR085-002,2022-08-10 11:31:36.981863,2022-08-10 16:47:11.801288,Entrega
310,A104967C,2118AP002-004,2022-08-06 17:18:10.493511,2022-08-06 20:51:41.903791,Entrega
311,A104403D,2105AR101-004,2022-08-09 07:00:00.392738,2022-08-09 12:24:03.311312,Entrega
312,A104967B,2117AR145-007,2022-08-08 11:58:58.619064,2022-08-10 08:00:00,Entrega
313,A123070A,2002AP005-007,2022-08-03 07:00:00.477745,2022-08-03 12:44:22.544006,Entrega
314,A109742B,2208AP009-002,2022-08-04 07:00:00.943515,2022-08-04 12:35:50.425738,Entrega
315,A103296A,2208AR163-001,2022-08-03 14:28:37.091750,2022-08-03 19:09:49.778040,Entrega
316,A102879B,2108AR046-001,2022-08-01 07:00:00,2022-08-01 11:23:35.103851,Entrega
317,A101602A,2200AZ025-001,2022-08-11 07:00:00.493981,2022-08-13 08:00:00,Entrega
318,A104877A,2202AP001-015,2022-08-10 07:00:00.975241,2022-08-10 13:38:54.359488,Entrega
319,A115178C,2014AP002-001,2022-08-04 14:28:52.616326,2022-08-04 17:30:30.559938,Entrega
320,A118173B,2105AR057-006,2022-08-01 13:22:43.063020,2022-08-04 08:00:00,Entrega
321,A104096A,2105AR089-002,2022-08-09 07:00:00.083134,2022-08-09 12:17:24.606556,Entrega
322,A130974A,2111AR017-001,2022-08-05 12:32:18.903647,2022-08-07 08:00:00,Entrega
323,A102879B,2117AR039-001,2022-08-01 11:23:35.103851,2022-08-01 18:09:11.878818,Entrega
324,A128208A,1808AR293-001,2022-08-05 07:00:00.086646,2022-08-05 09:45:40.993143,Entrega
325,A103296A,1907AR341-004,2022-08-04 07:00:00.778040,2022-08-04 11:54:21.549818,Entrega
326,A104715B,2103AR050-001,2022-08-14 07:00:00,2022-08-14 11:01:27.874846,Entrega
327,A104715B,2120AP006-002,2022-08-14 11:01:27.874846,2022-08-16 08:00:00,Entrega
328,A104403D,2108AR263-001,2022-08-09 12:24:03.311312,2022-08-09 15:57:33.701024,Entrega
329,A102966A,2021AR112-002,2022-08-13 07:00:00.486930,2022-08-13 11:18:48.904777,Entrega
330,A103761D,2117AR036-001,2022-08-04 07:00:00.187127,2022-08-04 12:31:10.840484,Entrega
331,A103628A,1918AR015-002,2022-08-05 11:14:28.197276,2022-08-05 14:28:24.518459,Entrega
332,A101602A,2107AR164-039,2022-08-14 07:00:00,2022-08-14 10:03:46.755238,Entrega
333,A104403D,2115AR117-002,2022-08-09 15:57:33.701024,2022-08-09 19:55:06.633087,Entrega
334,A104887A,2014AR096-001,2022-08-08 08:00:00,2022-08-08 10:32:19.868636,Entrega
335,A129921A,2003AR127-001,2022-08-10 07:00:00.202532,2022-08-10 11:58:51.044479,Entrega
336,A104967A,2208AR211-004,2022-08-05 08:00:00,2022-08-05 12:15:19.546879,Entrega
337,A103698A,1908AR208-001,2022-08-08 12:32:24.444931,2022-08-10 08:00:00,Entrega
338,A127898A,2002AR044-002,2022-08-05 07:00:00.768543,2022-08-05 11:40:42.255413,Entrega
339,A104877C,2108AR199-006,2022-08-09 09:56:58.444241,2022-08-09 13:18:40.504810,Entrega
340,A104967A,2103AR082-001,2022-08-06 07:00:00.546879,2022-08-09 08:00:00,Entrega
341,A103628A,2212AR060-003,2022-08-06 07:00:00.518459,2022-08-06 09:56:26.889629,Entrega
342,A103628A,2212AR060-001,2022-08-06 09:56:26.889629,2022-08-06 11:29:44.054580,Entrega
343,A104887A,2104AR035-024,2022-08-10 07:00:00.868636,2022-08-10 12:58:10.616377,Entrega
344,A103811A,2103AR088-003,2022-08-03 07:00:00.863195,2022-08-05 08:00:00,Entrega
345,AA9001E,2107AR100-004,2022-08-04 12:30:48.442463,2022-08-04 16:40:31.988349,Entrega
346,A102879B,1808AR188-020,2022-08-03 07:00:00.878818,2022-08-03 09:41:42.615044,Entrega
347,A103451E,2104AR028-001,2022-08-01 14:59:39.003363,2022-08-01 19:35:43.685105,Entrega
348,A114833A,2212AR063-009,2022-08-05 07:00:00.988710,2022-08-05 09:44:47.312235,Entrega
349,A128208A,2104AR048-001,2022-08-05 09:45:40.993143,2022-08-05 13:46:46.864425,Entrega
350,A121837B,2117AP040-002,2022-08-08 10:45:11.334310,2022-08-08 16:02:50.679210,Entrega
351,A116776A,2201AP005-001,2022-08-06 07:00:00.567213,2022-08-09 08:00:00,Entrega
352,A103761D,2208AP009-001,2022-08-04 12:31:10.840484,2022-08-04 16:27:30.943521,Entrega
353,A130974A,2202AR010-002,2022-08-08 07:00:00,2022-08-08 12:17:09.449128,Entrega
354,A104715B,2112AR082-006,2022-08-16 08:00:00,2022-08-16 12:00:57.501162,Entrega
355,A123070B,2103AR089-002,2022-08-05 07:00:00.050976,2022-08-05 11:42:36.703952,Entrega
356,A106022A,2204AR020-006,2022-08-04 11:01:39.540067,2022-08-04 15:54:00.268708,Entrega
357,A104096A,2212AR044-008,2022-08-09 12:17:24.606556,2022-08-09 14:03:00.805443,Entrega
358,A123070B,2003AR043-001,2022-08-05 11:42:36.703952,2022-08-05 16:53:47.155934,Entrega
359,A123070B,1908AR260-009,2022-08-06 07:00:00.155934,2022-08-06 11:40:14.549572,Entrega
360,A103451F,2208AR196-001,2022-08-06 13:50:08.638815,2022-08-08 14:00:00,Entrega
361,A104096A,2209AR040-008,2022-08-09 14:03:00.805443,2022-08-09 17:48:34.847708,Entrega
362,A109742A,1908AR260-007,2022-08-04 11:19:20.536144,2022-08-06 08:00:00,Entrega
363,A108122A,2116AP011-002,2022-08-09 07:00:00.754978,2022-08-09 11:04:44.561018,Entrega
364,A116776A,2112AP002-005,2022-08-09 08:00:00,2022-08-09 11:53:18.610184,Entrega
365,A103451E,2113AR036-009,2022-08-02 07:00:00.685105,2022-08-02 10:07:05.962931,Entrega
366,A115901A,1901AR002-006,2022-08-09 10:56:39.358287,2022-08-09 18:42:43.023356,Entrega
367,A102879B,2113AR061-001,2022-08-03 09:41:42.615044,2022-08-05 08:00:00,Entrega
368,A102879B,2203AP002-008,2022-08-05 08:00:00,2022-08-08 08:00:00,Entrega
369,A103761D,2111AR121-004,2022-08-05 07:00:00.943521,2022-08-05 12:48:28.026336,Entrega
370,A116776A,2105AR089-003,2022-08-10 07:00:00.610184,2022-08-10 10:38:57.272687,Entrega
371,A103451E,2108AR208-001,2022-08-02 10:07:05.962931,2022-08-02 13:22:49.865342,Entrega
372,A104715D,2209AZ039-001,2022-08-10 07:00:00.206988,2022-08-10 12:30:38.201926,Entrega
373,A104877C,2212AP007-004,2022-08-09 13:18:40.504810,2022-08-09 17:20:39.365734,Entrega
374,A121152B,2117AP033-003,2022-08-05 09:39:15.014572,2022-08-05 15:26:45.138175,Entrega
375,A102966A,2115AP012-001,2022-08-13 11:18:48.904777,2022-08-13 15:29:22.502492,Entrega
376,A103698A,2106AR065-010,2022-08-12 07:00:00,2022-08-12 11:33:30.850985,Entrega
377,A103451E,2107AR100-003,2022-08-02 13:22:49.865342,2022-08-02 16:06:40.574640,Entrega
378,A109742A,2104AR038-002,2022-08-07 07:00:00,2022-08-07 12:20:27.658981,Entrega
379,A127898A,2108AR169-001,2022-08-05 11:40:42.255413,2022-08-05 14:56:45.441292,Entrega
380,A103304A,2118AP002-007,2022-08-07 07:00:00.852966,2022-08-07 10:28:14.897838,Entrega
381,A103296A,2014AP001-001,2022-08-04 11:54:21.549818,2022-08-06 08:00:00,Entrega
382,A115178D,2002AP005-002,2022-08-04 13:13:51.603680,2022-08-06 08:00:00,Entrega
383,A104715D,2200AR024-009,2022-08-12 07:00:00.201926,2022-08-12 17:57:30.001219,Entrega
384,A121485A,2008AR074-001,2022-08-07 15:30:10.317777,2022-08-07 19:01:06.723097,Entrega
385,A106022A,2200AR024-013,2022-08-05 07:00:00.268708,2022-08-05 17:22:43.693380,Entrega
386,AA9001D,1908AR129-003,2022-08-04 07:00:00,2022-08-04 10:47:10.182584,Entrega
387,A104967C,2105AP002-006,2022-08-06 20:51:41.903791,2022-08-06 23:17:27.973094,Entrega
388,A127810A,1808AR366-005,2022-08-13 07:00:00.365428,2022-08-13 09:42:21.419922,Entrega
389,A106022A,2212AP009-005,2022-08-06 07:00:00.693380,2022-08-06 10:08:29.561705,Entrega
390,A104403D,2204AR009-001,2022-08-10 07:00:00.633087,2022-08-10 10:52:02.735350,Entrega
391,A118173B,2021AR116-003,2022-08-05 07:00:00,2022-08-05 11:54:58.729321,Entrega
392,A103304A,2108AR110-010,2022-08-07 10:28:14.897838,2022-08-07 12:31:40.500944,Entrega
393,A103304A,2104AR035-018,2022-08-07 12:31:40.500944,2022-08-07 17:05:13.423004,Entrega
394,A115901A,2104AR040-006,2022-08-10 07:00:00.023356,2022-08-10 11:46:54.115981,Entrega
395,A121152B,2114AR090-003,2022-08-05 15:26:45.138175,2022-08-05 19:23:56.437112,Entrega
396,A121837B,2208AR163-010,2022-08-08 16:02:50.679210,2022-08-10 14:00:00,Entrega
397,A103451F,1907AR256-008,2022-08-10 07:00:00,2022-08-10 12:22:31.968641,Entrega
398,A123070A,1802AR065-001,2022-08-03 12:44:22.544006,2022-08-03 18:15:35.936424,Entrega
399,A104887A,2107AR164-054,2022-08-10 12:58:10.616377,2022-08-10 16:41:30.359384,Entrega
400,A104967A,2103AR033-001,2022-08-10 07:00:00,2022-08-12 08:00:00,Entrega
401,A103296A,2011AR014-004,2022-08-06 08:00:00,2022-08-06 10:41:23.508314,Entrega
402,A128208A,2112AP002-002,2022-08-05 13:46:46.864425,2022-08-05 16:33:02.488364,Entrega
403,A109742B,2117AP033-001,2022-08-04 12:35:50.425738,2022-08-04 16:20:21.765093,Entrega
404,A116776A,2116AR053-001,2022-08-10 10:38:57.272687,2022-08-10 13:36:26.972376,Entrega
405,AA9001D,2200AR034-002,2022-08-06 07:00:00.182584,2022-08-08 08:00:00,Entrega
406,A127898A,1912AP008-004,2022-08-05 14:56:45.441292,2022-08-08 14:00:00,Entrega
407,A103761D,2210AR040-001,2022-08-05 12:48:28.026336,2022-08-08 08:00:00,Entrega
408,A104403D,2203AP001-001,2022-08-10 10:52:02.735350,2022-08-10 14:02:52.628647,Entrega
409,A115178C,2006AP005-001,2022-08-04 17:30:30.559938,2022-08-06 08:00:00,Entrega
410,A104096A,2110AR013-001,2022-08-09 17:48:34.847708,2022-08-12 08:00:00,Entrega
411,A104715B,2115AP015-005,2022-08-16 12:00:57.501162,2022-08-16 16:57:52.443633,Entrega
412,A104877C,1902AR031-001,2022-08-10 07:00:00.365734,2022-08-10 14:44:08.675552,Entrega
413,A104887A,2107AR164-016,2022-08-10 16:41:30.359384,2022-08-10 19:06:58.072854,Entrega
414,A103451F,2108AP001-011,2022-08-10 12:22:31.968641,2022-08-10 16:14:00.054465,Entrega
415,A103304A,2110AR027-002,2022-08-07 17:05:13.423004,2022-08-10 20:00:00,Entrega
416,A121837B,2016AR017-001,2022-08-11 07:00:00,2022-08-11 09:12:43.610460,Entrega
417,A103652A,2107AR164-066,2022-08-05 09:21:44.088939,2022-08-05 12:05:51.894183,Entrega
418,A103451F,2103AR088-001,2022-08-11 07:00:00.054465,2022-08-13 08:00:00,Entrega
419,A104096A,2204AR020-003,2022-08-13 07:00:00,2022-08-13 10:10:08.922728,Entrega
420,A104967B,2106AR065-016,2022-08-10 08:00:00,2022-08-10 11:23:40.941463,Entrega
421,A114833A,2104AR044-002,2022-08-05 09:44:47.312235,2022-08-05 14:50:03.316399,Entrega
422,A102966A,2200AR029-001,2022-08-14 07:00:00.502492,2022-08-14 15:27:58.291316,Entrega
423,A127810A,2107AR164-044,2022-08-13 09:42:21.419922,2022-08-13 12:39:25.685709,Entrega
424,A106022A,2104AR027-003,2022-08-06 10:08:29.561705,2022-08-06 14:17:20.309145,Entrega
425,A103304A,2208AR180-004,2022-08-12 07:00:00,2022-08-12 11:10:13.056071,Entrega
426,A104967B,2107AR164-048,2022-08-10 11:23:40.941463,2022-08-10 14:07:40.019436,Entrega
427,A102879B,1907AR340-006,2022-08-08 08:00:00,2022-08-08 11:11:25.943015,Entrega
428,A102879B,2009AR054-005,2022-08-09 07:00:00.943015,2022-08-09 11:15:16.286226,Entrega
429,A104887A,2014AP001-014,2022-08-11 07:00:00.072854,2022-08-11 10:32:06.889531,Entrega
430,A104967C,2107AR164-065,2022-08-07 07:00:00.973094,2022-08-07 09:21:57.091794,Entrega
431,A104967A,2209AR030-002,2022-08-12 08:00:00,2022-08-14 08:00:00,Entrega
432,A104967A,2116AR059-004,2022-08-16 07:00:00,2022-08-16 09:08:31.953382,Entrega
433,A102966A,2014AR077-001,2022-08-16 07:00:00.291316,2022-08-16 10:54:42.705038,Entrega
434,A127898A,2102AR050-001,2022-08-09 07:00:00,2022-08-09 13:29:31.587705,Entrega
435,A127898A,2107AR118-004,2022-08-09 13:29:31.587705,2022-08-09 16:18:14.217388,Entrega
436,A104715D,2014AP010-008,2022-08-13 07:00:00.001219,2022-08-13 10:42:32.395135,Entrega
437,A103652A,2011AR111-001,2022-08-05 12:05:51.894183,2022-08-07 08:00:00,Entrega
438,A127810A,2104AR035-007,2022-08-13 12:39:25.685709,2022-08-15 08:00:00,Entrega
439,A104877C,2203AP002-001,2022-08-11 07:00:00.675552,2022-08-11 12:40:22.811564,Entrega
440,A101602A,2104AR039-002,2022-08-14 10:03:46.755238,2022-08-14 14:34:20.229583,Entrega
441,A129921A,2002AP004-001,2022-08-10 11:58:51.044479,2022-08-13 08:00:00,Entrega
442,A103698A,2211AZ086-002,2022-08-12 11:33:30.850985,2022-08-12 13:41:14.045409,Entrega
443,A104877C,1908AR260-018,2022-08-11 12:40:22.811564,2022-08-11 16:03:38.897400,Entrega
444,A113290A,2107AR197-001,2022-08-09 07:00:00.066277,2022-08-09 10:31:36.117301,Entrega
445,AA9001E,2210AR049-003,2022-08-04 16:40:31.988349,2022-08-06 08:00:00,Entrega
446,A104967C,1902AR067-007,2022-08-07 09:21:57.091794,2022-08-07 15:43:58.271533,Entrega
447,A103628A,2202AP001-013,2022-08-06 11:29:44.054580,2022-08-06 18:00:37.373018,Entrega
448,AA9001F,2107AR149-001,2022-08-10 15:56:36.873690,2022-08-10 19:36:34.785592,Entrega
449,A104715B,2112AP002-018,2022-08-17 07:00:00.443633,2022-08-17 10:58:57.084242,Entrega
450,A104967C,2102AR027-001,2022-08-09 07:00:00.271533,2022-08-09 14:23:18.066851,Entrega
451,AA9001D,1607AR221-008,2022-08-10 07:00:00,2022-08-10 11:11:30.930067,Entrega
452,A106022A,2106AR008-007,2022-08-06 14:17:20.309145,2022-08-06 17:11:49.040356,Entrega
453,A128208A,2107AR164-051,2022-08-05 16:33:02.488364,2022-08-05 18:40:53.661228,Entrega
454,A104887A,2212AR063-002,2022-08-11 10:32:06.889531,2022-08-11 12:43:17.605072,Entrega
455,A115178D,2113AR069-002,2022-08-06 08:00:00,2022-08-06 10:35:17.474421,Entrega
456,A104967A,1907AR442-006,2022-08-16 09:08:31.953382,2022-08-16 14:22:01.267246,Entrega
457,A104877A,2114AR021-004,2022-08-10 13:38:54.359488,2022-08-10 16:36:14.608152,Entrega
458,A115178C,2212AP009-013,2022-08-07 07:00:00,2022-08-07 09:46:43.951549,Entrega
459,A123070B,2115AP015-002,2022-08-06 11:40:14.549572,2022-08-06 15:20:44.514975,Entrega
460,A123070A,2210AR032-006,2022-08-04 07:00:00.936424,2022-08-04 10:18:55.129634,Entrega
461,A103652A,2200AZ025-002,2022-08-08 07:00:00,2022-08-10 08:00:00,Entrega
462,A103628A,1808AR366-003,2022-08-06 18:00:37.373018,2022-08-06 21:56:40.334205,Entrega
463,A104887A,2117AP040-001,2022-08-11 12:43:17.605072,2022-08-11 17:03:11.549913,Entrega
464,A102879B,2107AR189-002,2022-08-09 11:15:16.286226,2022-08-09 15:47:28.627184,Entrega
465,A103811A,2117AP033-010,2022-08-05 08:00:00,2022-08-05 13:40:57.615903,Entrega
466,A106022A,1802AR065-002,2022-08-06 17:11:49.040356,2022-08-08 14:00:00,Entrega
467,AA9001F,1808AR188-022,2022-08-11 07:00:00.785592,2022-08-11 10:00:58.310691,Entrega
468,A104715B,2204AP003-004,2022-08-17 10:58:57.084242,2022-08-17 14:17:29.645134,Entrega
469,A109742B,2108AR110-005,2022-08-04 16:20:21.765093,2022-08-04 18:16:38.982279,Entrega
470,A116776A,2104AR050-010,2022-08-10 13:36:26.972376,2022-08-10 19:16:51.972071,Entrega
471,A103628A,2118AP002-008,2022-08-07 07:00:00.334205,2022-08-07 10:39:51.265588,Entrega
472,A106058E,2117AR145-010,2022-08-03 13:45:53.444035,2022-08-03 17:49:15.433630,Entrega
473,AA9001C,2117AP033-008,2022-08-08 07:00:00.683913,2022-08-08 11:13:34.576331,Entrega
474,A103451F,2212AP007-002,2022-08-13 08:00:00,2022-08-13 11:07:41.485907,Entrega
475,A106058E,1908AR107-002,2022-08-05 07:00:00.433630,2022-08-05 10:12:24.996269,Entrega
476,A103698A,2002AR077-002,2022-08-13 07:00:00.045409,2022-08-13 14:08:03.482824,Entrega
477,A103652A,2206AP006-001,2022-08-11 07:00:00,2022-08-11 11:50:43.514071,Entrega
478,A103811A,2200AR030-001,2022-08-06 07:00:00.615903,2022-08-06 15:01:48.183463,Entrega
479,A104877C,1905AR164-001,2022-08-13 07:00:00.897400,2022-08-13 12:37:43.713567,Entrega
480,A102879B,2115AR052-002,2022-08-09 15:47:28.627184,2022-08-09 19:15:15.260163,Entrega
481,A104715D,1908AR260-002,2022-08-13 10:42:32.395135,2022-08-13 14:32:37.537834,Entrega
482,A103761D,2018AZ078-003,2022-08-09 07:00:00,2022-08-09 09:57:11.801761,Entrega
483,AA9001C,2103AR037-002,2022-08-08 11:13:34.576331,2022-08-08 17:04:47.891867,Entrega
484,AA9001D,2117AR145-012,2022-08-10 11:11:30.930067,2022-08-13 08:00:00,Entrega
485,A106058E,2002AP001-002,2022-08-05 10:12:24.996269,2022-08-05 17:08:24.172054,Entrega
486,A104877A,2102AR050-002,2022-08-11 07:00:00.608152,2022-08-13 08:00:00,Entrega
487,A103296A,1907AR256-006,2022-08-06 10:41:23.508314,2022-08-06 15:19:15.398507,Entrega
488,A104967C,2002AR026-006,2022-08-10 07:00:00.066851,2022-08-10 13:37:18.278341,Entrega
489,A103451E,2115AR117-015,2022-08-02 16:06:40.574640,2022-08-02 19:06:52.371767,Entrega
490,A115901A,1901AR001-002,2022-08-11 07:00:00.115981,2022-08-13 08:00:00,Entrega
491,A114833A,2102AR074-002,2022-08-06 07:00:00.316399,2022-08-06 13:14:05.956377,Entrega
492,A115178C,2105AP002-017,2022-08-07 09:46:43.951549,2022-08-07 13:05:18.609500,Entrega
493,A104967C,2104AR036-003,2022-08-11 07:00:00.278341,2022-08-11 12:38:21.228815,Entrega
494,A103761A,2107AR100-016,2022-08-10 16:47:11.801288,2022-08-13 08:00:00,Entrega
495,A118173B,1905AR211-001,2022-08-05 11:54:58.729321,2022-08-07 08:00:00,Entrega
496,A106022A,2108AR123-001,2022-08-09 07:00:00,2022-08-09 09:42:33.175991,Entrega
497,A109742A,1808AR366-006,2022-08-07 12:20:27.658981,2022-08-07 16:46:25.102510,Entrega
498,A104715B,2108AR252-018,2022-08-17 14:17:29.645134,2022-08-17 16:57:32.370910,Entrega
499,A115178D,2104AR050-008,2022-08-08 07:00:00.474421,2022-08-08 11:25:32.835533,Entrega
500,A129921A,1907AR441-027,2022-08-14 07:00:00,2022-08-14 11:24:48.642548,Entrega
501,A106058E,2107AR110-002,2022-08-06 07:00:00.172054,2022-08-06 10:39:18.292807,Entrega
502,A104715D,2121AP010-002,2022-08-13 14:32:37.537834,2022-08-15 08:00:00,Entrega
503,A104877A,2115AR117-019,2022-08-13 08:00:00,2022-08-13 11:16:16.614476,Entrega
504,A103628A,2002AR067-001,2022-08-07 10:39:51.265588,2022-08-07 17:02:59.585262,Entrega
505,A104887A,2115AR019-002,2022-08-11 17:03:11.549913,2022-08-13 08:00:00,Entrega
506,A104967A,2204AR007-006,2022-08-16 14:22:01.267246,2022-08-18 14:00:00,Entrega
507,A102966A,2204AR020-004,2022-08-16 10:54:42.705038,2022-08-19 08:00:00,Entrega
508,A104967C,2112AR026-003,2022-08-11 12:38:21.228815,2022-08-13 08:00:00,Entrega
509,A104877A,2014AP010-007,2022-08-13 11:16:16.614476,2022-08-16 08:00:00,Entrega
510,A123070A,1808AR366-001,2022-08-04 10:18:55.129634,2022-08-04 14:33:34.194227,Entrega
511,A104967C,2210AR052-002,2022-08-13 08:00:00,2022-08-13 11:26:02.953722,Entrega
512,A127898A,2108AR110-007,2022-08-09 16:18:14.217388,2022-08-09 18:36:06.065389,Entrega
513,A104967A,2203AR016-011,2022-08-20 07:00:00,2022-08-20 10:46:14.853142,Entrega
514,A116776A,2201AR004-002,2022-08-12 07:00:00.972071,2022-08-14 08:00:00,Entrega
515,A127810A,2204AP004-001,2022-08-16 07:00:00,2022-08-16 13:17:46.930669,Entrega
516,A121837A,2003AP002-008,2022-08-06 07:00:00.811291,2022-08-08 08:00:00,Entrega
517,AA9001E,1908AR232-006,2022-08-07 07:00:00,2022-08-07 11:20:18.438480,Entrega
518,A118173B,2118AP002-010,2022-08-08 07:00:00,2022-08-08 10:28:32.604783,Entrega
519,A106058E,1815AR125-007,2022-08-06 10:39:18.292807,2022-08-06 13:43:53.003701,Entrega
520,A103304A,1907AR340-004,2022-08-12 11:10:13.056071,2022-08-12 16:01:52.696310,Entrega
521,A106058E,2200AZ005-002,2022-08-08 07:00:00.003701,2022-08-08 16:31:08.615509,Entrega
522,A103652A,1917AR144-007,2022-08-11 11:50:43.514071,2022-08-11 14:18:09.656221,Entrega
523,A104403D,2211AR075-001,2022-08-10 14:02:52.628647,2022-08-10 17:01:51.773109,Entrega
524,A109742B,2110AR005-001,2022-08-04 18:16:38.982279,2022-08-06 14:00:00,Entrega
525,A103451F,1921AR077-001,2022-08-14 07:00:00.485907,2022-08-14 11:40:18.824832,Entrega
526,A121837A,2111AR080-002,2022-08-08 08:00:00,2022-08-08 12:16:49.787205,Entrega
527,A109742A,2115AR052-001,2022-08-07 16:46:25.102510,2022-08-10 14:00:00,Entrega
528,AA9001D,2005AR124-004,2022-08-13 08:00:00,2022-08-15 08:00:00,Entrega
529,A104877A,2107AR164-069,2022-08-17 07:00:00,2022-08-17 09:45:42.319732,Entrega
530,A103652A,2104AR035-010,2022-08-11 14:18:09.656221,2022-08-13 08:00:00,Entrega
531,A121152B,2108AP001-010,2022-08-06 07:00:00.437112,2022-08-06 11:07:14.551792,Entrega
532,A104967B,1806AR024-008,2022-08-12 07:00:00.019436,2022-08-12 09:54:19.295927,Entrega
533,A127810A,2109AR077-001,2022-08-16 13:17:46.930669,2022-08-16 17:25:06.566072,Entrega
534,A114833A,2108AP001-001,2022-08-06 13:14:05.956377,2022-08-06 15:19:46.555238,Entrega
535,A118173B,2115AR117-013,2022-08-08 10:28:32.604783,2022-08-08 13:55:43.129080,Entrega
536,A130974A,2109AR032-006,2022-08-08 12:17:09.449128,2022-08-10 08:00:00,Entrega
537,A106022A,2209AR038-005,2022-08-09 09:42:33.175991,2022-08-09 12:55:35.488848,Entrega
538,A102879B,1917AR144-006,2022-08-09 19:15:15.260163,2022-08-11 14:00:00,Entrega
539,A106022A,2121AP008-001,2022-08-09 12:55:35.488848,2022-08-12 08:00:00,Entrega
540,A106058E,2110AR008-007,2022-08-09 07:00:00.615509,2022-08-09 09:54:39.530344,Entrega
541,A103451E,2111AR087-001,2022-08-03 07:00:00.371767,2022-08-03 11:58:42.557244,Entrega
542,A123070B,2114AR067-001,2022-08-06 15:20:44.514975,2022-08-06 19:11:10.958195,Entrega
543,A104715B,2115AR054-003,2022-08-17 16:57:32.370910,2022-08-20 20:00:00,Entrega
544,A130974A,2208AR102-001,2022-08-10 08:00:00,2022-08-10 12:08:49.434869,Entrega
545,A104967C,2112AR082-005,2022-08-15 07:00:00.953722,2022-08-15 10:39:06.214404,Entrega
546,A115178D,1907AR256-012,2022-08-08 11:25:32.835533,2022-08-08 15:57:01.338081,Entrega
547,A123070A,2203AP002-006,2022-08-04 14:33:34.194227,2022-08-04 18:20:06.119453,Entrega
548,A103451E,2005AR124-003,2022-08-03 11:58:42.557244,2022-08-03 16:36:33.176959,Entrega
549,A113290A,2102AR074-015,2022-08-09 10:31:36.117301,2022-08-11 08:00:00,Entrega
